#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 76.000000 0.607430 5.106145 5.578289 0.770567 4.856752 0.220840 3533.435249
 76.500000 0.617572 5.495321 5.168522 0.311770 4.856752 1.235115 19761.833514
 77.000000 0.623975 5.536139 4.690983 -0.165769 4.886812 2.299239 36787.825800
 77.500000 0.607846 5.919243 6.450599 1.563787 4.886812 0.246218 3939.488833
 78.000000 0.601424 5.796150 7.056399 2.169587 4.954924 0.008108 129.726550
 78.500000 0.606362 5.762805 7.140478 2.185554 4.954924 0.161879 2590.059547
 79.000000 0.596588 5.831638 7.873655 2.918731 5.036362 0.000000 0.000000
 79.500000 0.527106 5.386368 8.335575 3.299213 5.036362 0.000000 0.000000
 80.000000 0.474505 4.901969 5.186380 0.150018 5.069525 0.000000 0.000000
 80.500000 0.566592 5.163328 7.098170 2.028645 5.069525 0.000000 0.000000
 81.000000 0.521954 5.748916 9.089917 4.020392 5.223844 0.000000 0.000000
 81.500000 0.475594 5.813057 6.046288 0.822444 5.223844 0.000000 0.000000
 82.000000 0.464465 5.750216 4.713758 -0.510086 5.252154 0.000000 0.000000
 82.500000 0.451427 5.353953 4.566731 -0.685423 5.252154 0.000000 0.000000
 83.000000 0.509840 5.663476 10.015338 4.763184 5.408440 0.000000 0.000000
 83.500000 0.570432 5.941367 7.059718 1.651278 5.408440 0.000000 0.000000
 84.000000 0.539603 5.673741 7.567229 2.158789 5.498672 0.000000 0.000000
 84.500000 0.534501 5.321959 8.515437 3.016766 5.498672 0.000000 0.000000
 85.000000 0.640071 5.599926 3.268240 -2.230432 5.510752 6.422611 102761.769534
 85.500000 0.649754 5.941081 2.354598 -3.156153 5.510752 9.901806 158428.894448
 86.000000 0.574067 5.660195 6.942475 1.431724 5.571059 0.000000 0.000000
 86.500000 0.605993 5.812405 7.554500 1.983440 5.571059 0.143663 2298.602059
 87.000000 0.598288 6.000554 8.441198 2.870138 5.646814 0.000000 0.000000
 87.500000 0.545811 5.834712 7.597994 1.951180 5.646814 0.000000 0.000000
 88.000000 0.553669 5.250711 7.096973 1.450158 5.713535 0.000000 0.000000
 88.500000 0.577332 5.734792 7.561931 1.848396 5.713535 0.000000 0.000000
 89.000000 0.554374 5.907663 7.697067 1.983532 5.788419 0.000000 0.000000
 89.500000 0.565953 5.250513 8.141966 2.353547 5.788419 0.000000 0.000000
 90.000000 0.610783 5.894452 7.050975 1.262556 5.851630 0.465052 7440.826679
 90.500000 0.528580 4.893750 9.023407 3.171777 5.851630 0.000000 0.000000
 91.000000 0.534073 4.818848 8.704940 2.853310 5.966782 0.000000 0.000000
 91.500000 0.452862 4.971401 4.633478 -1.333304 5.966782 0.000000 0.000000
 92.000000 0.487854 5.130973 6.415504 0.448723 6.016285 0.000000 0.000000
 92.500000 0.482558 5.459962 7.145850 1.129565 6.016285 0.000000 0.000000
 93.000000 0.549663 5.086909 8.521588 2.505303 6.103679 0.000000 0.000000
 93.500000 0.541552 5.966643 9.313310 3.209630 6.103679 0.000000 0.000000
 94.000000 0.478157 5.236547 6.978885 0.875205 6.140847 0.000000 0.000000
 94.500000 0.591855 5.799421 8.856068 2.715222 6.140847 0.000000 0.000000
 95.000000 0.530008 5.172080 9.464220 3.323373 6.275043 0.000000 0.000000
 95.500000 0.569656 5.744173 8.077103 1.802060 6.275043 0.000000 0.000000
 96.000000 0.520372 5.927762 10.722720 4.447677 6.429372 0.000000 0.000000
 96.500000 0.480584 5.639088 7.705529 1.276157 6.429372 0.000000 0.000000
 97.000000 0.417672 6.068586 3.645308 -2.784064 6.435326 0.000000 0.000000
 97.500000 0.402646 4.927675 2.150032 -4.285294 6.435326 0.000000 0.000000
 98.000000 0.394210 5.732536 0.968483 -5.466843 6.434403 0.000000 0.000000
 98.500000 0.504828 6.067393 9.515642 3.081239 6.434403 0.000000 0.000000
 99.000000 0.616939 5.056197 6.749526 0.315122 6.476421 1.147678 18362.845851
 99.500000 0.617181 5.021955 7.355891 0.879470 6.476421 1.180780 18892.474709
 100.000000 0.578722 4.973467 7.587889 1.111468 6.536436 0.000000 0.000000
 100.500000 0.518521 5.086727 11.326273 4.789838 6.536436 0.000000 0.000000
 101.000000 0.460320 5.187996 5.269788 -1.266647 6.555868 0.000000 0.000000
 101.500000 0.366527 4.883015 0.022431 -6.533437 6.555868 0.000000 0.000000
 102.000000 0.261348 4.414807 3.271469 -3.284399 6.564038 0.000000 0.000000
 102.500000 0.254762 4.390379 2.217378 -4.346660 6.564038 0.000000 0.000000
 103.000000 0.263776 4.003359 4.874000 -1.690038 6.577237 0.000000 0.000000
 103.500000 0.276377 4.084791 6.851569 0.274332 6.577237 0.000000 0.000000
 104.000000 0.284359 4.505274 6.314138 -0.263099 6.599038 0.000000 0.000000
 104.500000 0.296962 4.449664 5.134177 -1.464861 6.599038 0.000000 0.000000
 105.000000 0.277835 4.784641 7.305011 0.705973 6.627476 0.000000 0.000000
 105.500000 0.276438 4.534242 7.928520 1.301044 6.627476 0.000000 0.000000
 106.000000 0.273161 4.902746 7.827463 1.199987 6.660121 0.000000 0.000000
 106.500000 0.306109 4.013357 2.894153 -3.765968 6.660121 0.000000 0.000000
 107.000000 0.272583 4.098593 8.352436 1.692315 6.698753 0.000000 0.000000
 107.500000 0.276581 4.700531 8.965287 2.266533 6.698753 0.000000 0.000000
 108.000000 0.267339 3.690826 7.898962 1.200208 6.739617 0.000000 0.000000
 108.500000 0.257667 4.156920 4.481577 -2.258041 6.739617 0.000000 0.000000
 109.000000 0.320639 4.926148 1.465950 -5.273667 6.738580 0.000000 0.000000
 109.500000 0.260414 4.778092 5.735643 -1.002938 6.738580 0.000000 0.000000
 110.000000 0.327400 4.758743 1.954316 -4.784264 6.737802 0.000000 0.000000
 110.500000 0.355524 5.100570 0.019600 -6.718202 6.737802 0.000000 0.000000
 111.000000 0.301777 4.944425 4.182727 -2.555075 6.753961 0.000000 0.000000
 111.500000 0.293226 4.902269 6.860509 0.106547 6.753961 0.000000 0.000000
 112.000000 0.273333 4.564143 9.434871 2.680910 6.807548 0.000000 0.000000
 112.500000 0.361429 5.035124 0.004238 -6.803310 6.807548 0.000000 0.000000
 113.000000 0.361649 4.941611 0.004404 -6.803144 6.804009 0.000000 0.000000
 113.500000 0.279005 3.946367 9.543953 2.739945 6.804009 0.000000 0.000000
 114.000000 0.261906 4.244367 6.661558 -0.142451 6.851252 0.000000 0.000000
 114.500000 0.257885 4.545036 5.317203 -1.534049 6.851252 0.000000 0.000000
 115.000000 0.281336 4.123084 9.263675 2.412423 6.918882 0.000000 0.000000
 115.500000 0.318012 4.142511 3.488236 -3.430646 6.918882 0.000000 0.000000
 116.000000 0.291475 4.297239 7.575054 0.656172 6.970603 0.000000 0.000000
 116.500000 0.285422 4.192616 9.393144 2.422541 6.970603 0.000000 0.000000
 117.000000 0.415142 4.857828 4.274447 -2.696157 6.976262 0.000000 0.000000
 117.500000 0.484481 6.019091 7.689481 0.713218 6.976262 0.000000 0.000000
 118.000000 0.498450 5.490246 7.814396 0.838133 7.052172 0.000000 0.000000
